year,month_cut,day_cut,hour_cut,temp,wind(m/s),hmd(%),fire accident
2013,4,6,2,-1.5,1.7,91,yes
2013,4,6,3,-0.9,2.1,91,no
2013,4,6,3,-0.2,1.7,90,no
2013,4,6,3,0.5,2,89,no
2013,4,6,4,1.5,2.2,85,no
2013,4,6,4,2.5,2.3,80,yes
2013,4,6,4,3.2,3,72,no
2013,4,6,5,3.1,4.1,70,yes
2013,4,6,5,3.2,5,46,yes
2013,4,6,5,4,5.9,36,no
2013,4,6,6,3.8,5.2,34,yes
2013,4,6,6,4.3,4.2,35,no
2013,4,6,6,3.1,5.6,28,no
2013,4,6,7,1.9,5.4,23,no
2013,4,6,7,0.5,4.2,23,yes
2013,4,6,7,-0.5,4.1,26,no
2013,4,6,8,-1.3,3.6,25,no
2013,4,6,8,-2.1,2.6,33,yes
2013,4,6,8,-2.8,1.5,45,yes
2013,4,6,1,-3.1,2.3,44,no
2013,4,6,1,-3.3,2.2,43,no
2013,4,6,1,-3.6,1.1,48,no
2013,4,6,2,-3.9,1.7,49,no
2013,4,6,2,-4.1,2.3,49,no
2013,4,6,2,-4.3,2.7,48,no
2013,4,6,3,-4.3,2.5,49,no
2013,4,6,3,-4.4,3.3,46,no
2013,4,6,3,-4.3,1.7,44,no
2013,4,6,4,-3,2.6,35,yes
2013,4,6,4,-2.2,3.7,29,yes
2013,4,6,4,-0.9,3.5,27,no
2013,4,6,5,0,4.9,25,yes
2013,4,6,5,0,4.9,25,yes
2013,4,6,5,0,4.9,25,yes
2013,4,6,5,1.4,5.2,26,yes
2013,4,6,5,1.8,6.2,32,no
2013,4,6,6,1.7,7.7,40,no
2013,4,6,6,2,6.1,42,no
2013,4,6,6,1.7,4.6,49,no
2013,4,6,7,1.6,5,51,no
2013,4,6,7,1.1,3.9,51,yes
2013,4,6,7,0.9,2.8,53,no
2013,4,6,8,0.7,2.9,58,yes
2013,4,6,8,0.7,2.9,58,yes
2013,4,6,8,0.4,4,61,yes
2013,4,6,8,0.1,3.8,62,no
2013,4,6,1,-0.4,4,60,no
2013,4,6,1,-0.7,3.9,60,yes
2013,4,6,1,-0.8,2.1,64,no
2013,4,6,2,-1,1.6,69,no
2013,4,6,2,-1.2,0.5,73,no
2013,4,6,2,-1.4,1.3,75,yes
2013,4,6,2,-1.4,1.3,75,yes
2013,4,6,3,-1.4,2.1,71,no
2013,4,6,3,-1.8,1.2,68,no
2013,4,6,3,-2.1,1.9,66,no
2013,4,6,4,-0.4,0.8,57,yes
2013,4,6,4,1.3,2.2,44,yes
2013,4,6,4,2.2,2.6,30,yes
2013,4,6,4,2.2,2.6,30,yes
2013,4,6,5,3.6,3.7,32,yes
2013,4,6,5,3.8,3.6,21,no
2013,4,6,5,4.6,2.8,20,yes
2013,4,6,5,4.6,2.8,20,yes
2013,4,6,5,4.6,2.8,20,yes
2013,4,6,6,4.6,3.3,18,no
2013,4,6,6,4.4,3.9,16,no
2013,4,6,6,4.1,2.8,19,yes
2013,4,6,7,3.6,2,20,yes
2013,4,6,7,2.9,1.8,26,yes
2013,4,6,7,2.4,1.3,30,yes
2013,4,6,8,2.1,1.1,30,no
2013,4,6,8,1.5,0.2,34,yes
2013,4,6,8,1,0.2,39,yes
2013,4,6,8,1,0.2,39,yes
2013,4,7,1,0.3,2.7,42,no
2013,4,7,1,0.3,1.1,39,yes
2013,4,7,1,-0.1,2.1,41,no
2013,4,7,2,-0.1,1.6,41,no
2013,4,7,2,-0.4,2.3,41,yes
2013,4,7,2,-0.6,1.8,47,no
2013,4,7,3,-0.3,1.2,45,no
2013,4,7,3,-0.2,1.6,44,no
2013,4,7,3,0,1,43,yes
2013,4,7,4,1,1.3,37,yes
2013,4,7,4,1,1.3,37,yes
2013,4,7,4,2.6,2.6,32,no
2013,4,7,4,4.1,2.3,28,yes
2013,4,7,4,4.1,2.3,28,yes
2013,4,7,5,4.4,1.3,26,yes
2013,4,7,5,6,2.5,26,no
2013,4,7,5,7.9,1.9,24,yes
2013,4,7,5,7.9,1.9,24,yes
2013,4,7,6,8,2.2,28,no
2013,4,7,6,8.1,2.8,31,no
2013,4,7,6,7.9,2.5,33,no
2013,4,7,7,6.5,1.9,36,yes
2013,4,7,7,5.5,2.7,42,yes
2013,4,7,7,5.5,2.7,42,yes
2013,4,7,7,5.5,2.7,42,yes
2013,4,7,7,4.6,2,47,yes
2013,4,7,7,4.6,2,47,yes
2013,4,7,8,4,1.8,49,yes
2013,4,7,8,3.3,0.7,55,yes
2013,4,7,8,2.8,0.7,56,no
2013,4,7,1,3.1,2.4,53,yes
2013,4,7,1,2.9,3,53,no
2013,4,7,1,3.2,2.7,49,no
2013,4,7,2,3.2,2.3,47,yes
2013,4,7,2,2.8,2.6,48,yes
2013,4,7,2,3,3,46,no
2013,4,7,3,3,2.8,48,no
2013,4,7,3,2.6,2.6,49,yes
2013,4,7,3,3,3.1,46,yes
2013,4,7,4,3.7,2.6,44,yes
2013,4,7,4,4,2.1,42,no
2013,4,7,4,4.8,3.1,40,yes
2013,4,7,5,5.7,1.9,37,yes
2013,4,7,5,6.4,2.5,49,yes
2013,4,7,5,6.4,2.5,49,yes
2013,4,7,5,7.3,1.5,47,yes
2013,4,7,6,6.9,4.6,56,no
2013,4,7,6,6.8,2.5,53,no
2013,4,7,6,6.9,2.5,53,no
2013,4,7,7,6.8,2.9,56,no
2013,4,7,7,5.9,3.7,64,yes
2013,4,7,7,5.2,1.4,71,yes
2013,4,7,7,5.2,1.4,71,yes
2013,4,7,8,4.8,2,75,no
2013,4,7,8,4.7,1.8,78,no
2013,4,7,8,4.6,2.1,83,yes
2013,4,7,1,4.1,2.8,88,no
2013,4,7,1,3.6,2.4,87,yes
2013,4,7,1,3.5,1.4,84,no
2013,4,7,2,3.2,3.2,83,no
2013,4,7,2,2.8,2.8,85,yes
2013,4,7,2,2.8,2.8,85,yes
2013,4,7,2,2.8,2.8,85,yes
2013,4,7,2,2.8,2.8,85,yes
2013,4,7,2,2.5,3,83,yes
2013,4,7,3,2,3.3,84,no
2013,4,7,3,1.3,3.3,86,no
2013,4,7,3,0.9,3.3,88,no
2013,4,7,4,0.9,3.2,88,no
2013,4,7,4,1.2,4,83,no
2013,4,7,4,3.3,4.3,72,yes
2013,4,7,5,4.7,4.9,58,no
2013,4,7,5,7,3.2,49,yes
2013,4,7,5,7,3.2,49,yes
2013,4,7,5,7.2,5.2,51,yes
2013,4,7,5,7.2,5.2,51,yes
2013,4,7,6,8.2,3.4,37,no
2013,4,7,6,8.7,3.8,42,no
2013,4,7,6,6.3,5.3,63,yes
2013,4,7,7,4.2,3.6,67,no
2013,4,7,7,3.4,1.6,64,yes
2013,4,7,7,3.1,2.2,63,no
2013,4,7,8,3,2.1,65,yes
2013,4,7,8,3,2.1,65,yes
2013,4,7,8,2.7,1.7,65,no
2013,4,7,8,2.1,3.2,69,yes
2013,4,7,8,2.1,3.2,69,yes
2013,4,7,1,1.3,0.4,74,yes
2013,4,7,1,1.1,1.8,77,no
2013,4,7,1,0.4,2.7,82,yes
2013,4,7,2,-1,2.8,89,no
2013,4,7,2,-0.9,2.2,91,no
2013,4,7,2,-0.8,1,91,no
2013,4,7,3,-0.9,1.4,91,no
2013,4,7,3,-0.5,2.5,86,yes
2013,4,7,3,0.3,2.8,78,no
2013,4,7,4,2.4,2.8,65,yes
2013,4,7,4,2.4,2.8,65,yes
2013,4,7,4,2.4,2.8,65,yes
2013,4,7,4,4.2,2.9,55,yes
2013,4,7,4,6.3,3,46,no
2013,4,7,5,8.7,3.6,35,yes
2013,4,7,5,10.5,2.5,29,yes
2013,4,7,5,10.9,3.6,27,yes
2013,4,7,6,13.2,1.4,21,yes
2013,4,7,6,13.2,1.4,21,yes
2013,4,7,6,13.6,3.2,18,no
2013,4,7,6,13.2,0.7,19,no
2013,4,7,7,13,3.7,19,yes
2013,4,7,7,12.3,3.7,22,no
2013,4,7,7,11.4,4,28,yes
2013,4,7,8,10.1,5,54,yes
2013,4,7,8,9.6,5.5,60,yes
2013,4,7,8,8.9,4.1,80,yes
2013,4,7,8,8.9,4.1,80,yes
2013,1,1,1,7.7,3.9,84,yes
2013,1,1,1,6.5,2.9,82,yes
2013,1,1,1,6.1,2,82,no
2013,1,1,2,6.1,4,76,yes
2013,1,1,2,5.4,3.4,84,yes
2013,1,1,2,4.7,3.7,85,no
2013,1,1,3,4,5,83,yes
2013,1,1,3,2.1,4.8,80,yes
2013,1,1,3,2.1,4.8,80,yes
2013,1,1,3,0.3,5.9,68,yes
2013,1,1,4,-0.9,6.8,61,yes
2013,1,1,4,-0.9,6.8,61,yes
2013,1,1,4,-0.8,6,54,yes
2013,1,1,4,0,7.6,49,yes
2013,1,1,4,0,7.6,49,yes
2013,1,1,4,0,7.6,49,yes
2013,1,1,4,0,7.6,49,yes
2013,1,1,5,0.7,6.5,43,yes
2013,1,1,5,0.7,7.2,42,yes
2013,1,1,5,1.1,5.8,40,no
2013,1,1,6,1,5.9,39,yes
2013,1,1,6,1,5.9,39,yes
2013,1,1,6,1,5.3,38,yes
2013,1,1,6,1,5.3,38,yes
2013,1,1,6,0.6,6.6,39,no
2013,1,1,7,-0.2,6.1,43,yes
2013,1,1,7,-1.2,7.1,45,yes
2013,1,1,7,-1.2,7.1,45,yes
2013,1,1,7,-1.2,7.1,45,yes
2013,1,1,7,-1.6,3.6,47,no
2013,1,1,8,-1.9,3.6,51,no
2013,1,1,8,-2.1,3.2,52,yes
2013,1,1,8,-2.1,3.2,52,yes
2013,1,1,8,-2.2,2.5,53,yes
2013,1,1,8,-2.2,2.5,53,yes
2013,1,1,1,-2.4,2.7,53,yes
2013,1,1,1,-2.4,2.7,53,yes
2013,1,1,1,-2.5,1.4,48,no
2013,1,1,1,-3,0.8,47,yes
2013,1,1,2,-3,3.1,45,no
2013,1,1,2,-3.3,4,45,yes
2013,1,1,2,-3.6,2.6,47,yes
2013,1,1,3,-4.1,1.5,49,no
2013,1,1,3,-4.3,2.8,49,yes
2013,1,1,3,-4,1.7,45,yes
2013,1,1,4,-3.1,3.1,43,yes
2013,1,1,4,-1.5,2.4,37,yes
2013,1,1,4,-0.5,3.4,34,yes
2013,1,1,5,0.9,3.8,32,yes
2013,1,1,5,0.9,3.8,32,yes
2013,1,1,5,1.4,3.2,32,yes
2013,1,1,5,1.7,4.2,32,yes
2013,1,1,6,2.7,5.4,31,yes
2013,1,1,6,2.3,3.5,32,no
2013,1,1,6,2,4.1,33,no
2013,1,1,7,1.8,2.8,34,yes
2013,1,1,7,0.9,3.3,36,yes
2013,1,1,7,0.6,3.3,38,yes
2013,1,1,8,0,3.7,48,yes
2013,1,1,8,-0.8,4.4,51,yes
2013,1,1,8,-1.5,4.9,57,yes
2013,1,1,8,-1.5,4.9,57,yes
2013,1,1,1,-1.8,1.9,59,yes
2013,1,1,1,-1.8,1.9,59,yes
2013,1,1,1,-2.1,2.3,62,no
2013,1,1,1,-2.6,2.9,62,yes
2013,1,1,1,-2.6,2.9,62,yes
2013,1,1,2,-2.8,1.5,64,yes
2013,1,1,2,-2.9,3.5,64,no
2013,1,1,2,-3.1,1.7,66,yes
2013,1,1,3,-3.3,2.2,64,yes
2013,1,1,3,-3.5,1.6,65,no
2013,1,1,3,-3.1,1.8,60,no
2013,1,1,4,-1.2,0.9,50,no
2013,1,1,4,-0.1,3.2,42,no
2013,1,1,4,1.7,2.8,37,yes
2013,1,1,5,2.6,3.9,29,yes
2013,1,1,5,2.7,4.5,26,yes
2013,1,1,5,2.7,4.5,26,yes
2013,1,1,5,2.7,4.5,26,yes
2013,1,1,5,3.1,3.5,30,yes
2013,1,1,6,4.2,5.2,29,no
2013,1,1,6,4.3,4,30,no
2013,1,1,6,3.5,4.4,40,no
2013,1,1,7,2.5,3.3,39,no
2013,1,1,7,1.3,3.3,50,yes
2013,1,1,7,1,3.5,51,yes
2013,1,1,8,0.6,1.9,60,no
2013,1,1,8,0.6,1.2,61,no
2013,1,1,8,0.3,1.9,65,no
2013,1,1,1,0.3,1.7,67,yes
2013,1,1,1,0.3,1.9,67,no
2013,1,1,1,-0.3,0.7,72,no
2013,1,1,2,-0.6,2,73,no
2013,1,1,2,-0.2,1.6,71,no
2013,1,1,2,0.2,2,69,no
2013,1,1,3,0.2,1.9,69,no
2013,1,1,3,0.4,3,68,no
2013,1,1,3,0.6,2.7,66,yes
2013,1,1,4,1.3,2,64,no
2013,1,1,4,2.4,1,60,yes
2013,1,1,4,2.4,1,60,yes
2013,1,1,4,3.4,2.8,65,no
2013,1,1,5,4.3,2.7,62,yes
2013,1,1,5,6.3,4,52,yes
2013,1,1,5,6.7,3.4,42,yes
2013,1,1,6,7.7,4.8,31,yes
2013,1,1,6,8.1,3.4,31,yes
2013,1,1,6,8.1,3.4,31,yes
2013,1,1,6,8.1,3.4,31,yes
2013,1,1,6,7.5,6.9,29,yes
2013,1,1,7,6.3,4.8,46,yes
2013,1,1,7,6.3,4.8,46,yes
2013,1,1,7,4.8,3.1,56,yes
2013,1,1,7,3.9,0.7,64,yes
2013,1,1,7,3.9,0.7,64,yes
2013,1,1,8,3.5,1.6,65,no
2013,1,1,8,3.3,4.1,54,yes
2013,1,1,8,3.3,4.1,54,yes
2013,1,1,8,2.5,2.7,56,yes
2013,1,2,1,1.7,2.6,59,no
2013,1,2,1,1,3.1,61,no
2013,1,2,1,0.7,1.4,64,yes
2013,1,2,2,0.2,2,66,no
2013,1,2,2,-0.2,2.8,67,no
2013,1,2,2,-0.4,1.2,67,no
2013,1,2,3,-0.4,1,66,yes
2013,1,2,3,-0.6,2.1,68,no
2013,1,2,3,0.1,1.2,60,yes
2013,1,2,4,1.8,0.8,53,no
2013,1,2,4,3.5,2.1,49,yes
2013,1,2,4,3.5,2.1,49,yes
2013,1,2,4,3.5,2.1,49,yes
2013,1,2,4,5.1,3.1,39,yes
2013,1,2,5,6.5,3.4,36,no
2013,1,2,5,7.5,4,33,no
2013,1,2,5,8.4,5,32,yes
2013,1,2,5,8.4,5,32,yes
2013,1,2,5,8.4,5,32,yes
2013,1,2,6,8.5,4.7,29,yes
2013,1,2,6,8.5,6,30,no
2013,1,2,6,8.1,5.2,27,yes
2013,1,2,7,7.2,3.6,34,no
2013,1,2,7,5.1,3.8,41,no
2013,1,2,7,4,3.8,54,no
2013,1,2,8,3.2,3.5,60,yes
2013,1,2,8,2.9,2.1,66,no
2013,1,2,8,2.6,1.9,66,no
2013,1,2,1,2.8,2.6,70,yes
2013,1,2,1,2.3,0.3,73,yes
2013,1,2,1,1.9,1.1,77,no
2013,1,2,2,1.4,2.2,79,yes
2013,1,2,2,1.2,3.4,73,no
2013,1,2,2,1,3.2,73,no
2013,1,2,3,1.1,2.2,68,yes
2013,1,2,3,1.6,3.1,62,no
2013,1,2,3,2,2.4,58,yes
2013,1,2,4,3.3,3,49,no
2013,1,2,4,5.2,2.7,39,yes
2013,1,2,4,7.2,2.6,31,no
2013,1,2,5,9.1,2.9,28,yes
2013,1,2,5,11.3,1.5,25,yes
2013,1,2,5,11.3,1.5,25,yes
2013,1,2,5,13,2,26,yes
2013,1,2,6,13.8,1.6,25,yes
2013,1,2,6,14,1.9,26,no
2013,1,2,6,13.8,2.7,27,no
2013,1,2,7,13.3,1.6,27,no
2013,1,2,7,12.9,1.6,28,yes
2013,1,2,7,11.2,2.6,35,no
2013,1,2,8,10.8,1.9,32,no
2013,1,2,8,10.5,2.6,33,no
2013,1,2,8,10.1,2.5,35,yes
2013,1,2,1,10,1.6,37,yes
2013,1,2,1,10.5,0.9,33,no
2013,1,2,1,10.8,2.1,36,no
2013,1,2,2,11,3,44,no
2013,1,2,2,11.4,2.7,40,yes
2013,1,2,2,10.9,6.8,48,no
2013,1,2,3,9.4,4.4,64,yes
2013,1,2,3,9.1,4.4,71,yes
2013,1,2,3,9.2,4.9,74,no
2013,1,2,4,9.2,5.3,76,yes
2013,1,2,4,9.2,5.3,76,yes
2013,1,2,4,9.2,4.7,78,yes
2013,1,2,4,9.1,4.3,79,yes
2013,1,2,5,8.8,5,81,no
2013,1,2,5,8.6,4.7,80,no
2013,1,2,5,8.6,4.7,76,no
2013,1,2,6,8.5,2.8,74,no
2013,1,2,6,9.5,3.9,69,no
2013,1,2,6,9,3.7,70,no
2013,1,2,7,7.7,2.7,76,yes
2013,1,2,7,6.5,2,81,yes
2013,1,2,7,5.2,2.6,88,no
2013,1,2,8,5.2,2.8,89,no
2013,1,2,8,5.4,3.1,88,yes
2013,1,2,8,4.6,4.2,88,yes
2013,1,2,1,4.3,3.6,89,yes
2013,1,2,1,4.2,1.4,89,yes
2013,1,2,1,4.2,1.4,89,yes
2013,1,2,1,4.5,1.8,85,no
2013,1,2,2,4.4,1.3,85,no
2013,1,2,2,3.9,1.7,85,no
2013,1,2,2,4.1,1.5,83,no
2013,1,2,3,4.2,2.5,82,yes
2013,1,2,3,4.4,2.8,79,no
2013,1,2,3,4.9,2.7,76,no
2013,1,2,4,6.2,2.5,68,yes
2013,1,2,4,8,2.4,54,yes
2013,1,2,4,8,2.4,54,yes
2013,1,2,4,9.7,4.1,49,yes
2013,1,2,5,10.5,4.7,52,yes
2013,1,2,5,10.5,4.7,52,yes
2013,1,2,5,11.6,5.4,53,yes
2013,1,2,5,12.9,4.2,50,no
2013,1,2,6,13.6,4.6,51,yes
2013,1,2,6,13.6,4.6,51,yes
2013,1,2,6,13.6,4.6,51,yes
2013,1,2,6,13.6,4.6,51,yes
2013,1,2,6,13.6,4.6,51,yes
2013,1,2,6,13.6,3.5,50,no
2013,1,2,6,13.3,3.6,48,no
2013,1,2,7,12.4,2.6,50,yes
2013,1,2,7,11.4,1.6,53,no
2013,1,2,7,10.6,2.5,62,no
2013,1,2,8,9.6,1.3,68,yes
2013,1,2,8,9.6,1.3,68,yes
2013,1,2,8,8.9,2.5,70,yes
2013,1,2,8,8.1,0.7,74,no
2013,1,3,1,7.4,1.8,72,no
2013,1,3,1,7.7,2.1,72,yes
2013,1,3,1,6.7,3.3,77,no
2013,1,3,2,7.1,2.1,71,no
2013,1,3,2,6.8,1.7,72,yes
2013,1,3,2,6.3,3.1,71,no
2013,1,3,3,6.5,3.2,67,no
2013,1,3,3,6.9,3.6,66,yes
2013,1,3,3,8,3.6,61,no
2013,1,3,4,10.4,3.6,53,no
2013,1,3,4,12.5,3,43,yes
2013,1,3,4,15,2.2,34,yes
2013,1,3,5,17.5,2.1,27,no
2013,1,3,5,20.4,1.2,19,yes
2013,1,3,5,20.4,1.2,19,yes
2013,1,3,5,22.1,6.5,19,yes
2013,1,3,5,22.1,6.5,19,yes
2013,1,3,6,23.3,6.5,24,yes
2013,1,3,6,23.3,6.5,24,yes
2013,1,3,6,22.8,7.4,25,yes
2013,1,3,6,21.6,5.7,29,no
2013,1,3,7,19.4,5.3,35,no
2013,1,3,7,17.9,5.1,41,yes
2013,1,3,7,16.5,6.6,46,no
2013,1,3,8,13.1,7.8,58,yes
2013,1,3,8,10.3,6.4,70,no
2013,1,3,8,9.2,5.7,74,yes
2013,1,3,8,9.2,5.7,74,yes
2013,1,3,1,8,6.5,55,yes
2013,1,3,1,8,6.5,55,yes
2013,1,3,1,8,6.5,55,yes
2013,1,3,1,5.4,5.5,40,no
2013,1,3,1,3.3,6.6,41,yes
2013,1,3,2,2.4,4.3,41,yes
2013,1,3,2,2.4,4.3,41,yes
2013,1,3,2,1.3,4.7,39,no
2013,1,3,2,0.1,3.9,35,no
2013,1,3,3,-0.8,3.5,37,yes
2013,1,3,3,-0.8,3.5,37,yes
2013,1,3,3,-1.3,7.2,35,yes
2013,1,3,3,-1.5,4.8,34,no
2013,1,3,4,-1.2,6.1,31,yes
2013,1,3,4,-0.3,6.3,29,no
2013,1,3,4,1.4,4.2,25,yes
2013,1,3,4,1.4,4.2,25,yes
2013,1,3,5,2.4,4.7,22,no
2013,1,3,5,3.3,4.7,23,yes
2013,1,3,5,3.3,4.7,23,yes
2013,1,3,5,4.2,4.7,21,yes
2013,1,3,5,4.2,4.7,21,yes
2013,1,3,6,4.6,5.2,21,yes
2013,1,3,6,4.6,5.2,21,yes
2013,1,3,6,5.6,4.7,20,yes
2013,1,3,6,4.4,4.6,21,yes
2013,1,3,6,4.4,4.6,21,yes
2013,1,3,7,3.4,5.7,26,yes
2013,1,3,7,3.4,5.7,26,yes
2013,1,3,7,3.4,5.7,26,yes
2013,1,3,7,1.8,5,32,yes
2013,1,3,7,0.7,5.5,36,yes
2013,1,3,7,0.7,5.5,36,yes
2013,1,3,8,-0.1,5,39,yes
2013,1,3,8,-0.8,5.9,42,no
2013,1,3,8,-1.1,5.5,42,yes
2013,1,3,8,-1.1,5.5,42,yes
2013,1,3,1,-1.2,3.5,43,yes
2013,1,3,1,-1.4,3,44,no
2013,1,3,1,-1.7,1.7,43,no
2013,1,3,2,-1.8,1.3,41,no
2013,1,3,2,-1.9,1.2,39,yes
2013,1,3,2,-2,0.7,41,no
2013,1,3,3,-2.3,0.3,45,no
2013,1,3,3,-2.5,1.3,47,yes
2013,1,3,3,-1.2,3.2,41,no
2013,1,3,4,1.5,2.7,34,no
2013,1,3,4,3.5,3,29,no
2013,1,3,4,5.2,2.5,26,no
2013,1,3,5,6.4,2.6,20,yes
2013,1,3,5,8.1,2.4,18,no
2013,1,3,5,9.8,1.6,15,no
2013,1,3,6,11,2.8,13,yes
2013,1,3,6,11.1,1.5,13,yes
2013,1,3,6,11.5,3.1,15,yes
2013,1,3,7,10,3.5,17,yes
2013,1,3,7,10,3.5,17,yes
2013,1,3,7,10,3.5,17,yes
2013,1,3,7,10,3.5,17,yes
2013,1,3,7,7.6,3.1,35,no
2013,1,3,7,6.2,2.1,42,no
2013,1,3,8,5.3,2.4,46,no
2013,1,3,8,4.8,1.6,48,yes
2013,1,3,8,4.4,2.8,50,yes
2013,1,3,1,3.8,1.2,51,yes
2013,1,3,1,3.8,1.2,51,yes
2013,1,3,1,3.8,1.2,51,yes
2013,1,3,1,3,0,57,no
2013,1,3,1,3,0.4,57,no
2013,1,3,2,2.3,1.2,57,no
2013,1,3,2,1.8,2.4,59,no
2013,1,3,2,1.8,3,57,no
2013,1,3,3,1.8,2.6,56,no
2013,1,3,3,1.7,2.7,56,no
2013,1,3,3,3,3,50,no
2013,1,3,4,5.2,2.2,48,no
2013,1,3,4,6.5,2.6,48,yes
2013,1,3,4,8.8,1.7,45,no
2013,1,3,5,11,1.2,47,yes
2013,1,3,5,10.9,4.1,55,no
2013,1,3,5,10.8,2.6,60,no
2013,1,3,6,10.7,2.6,61,yes
2013,1,3,6,10.4,4.3,65,no
2013,1,3,6,10.4,2.6,68,yes
2013,1,3,6,10.4,2.6,68,yes
2013,1,3,6,10.4,2.6,68,yes
2013,1,3,7,10.2,2.3,69,yes
2013,1,3,7,10.2,2.1,64,no
2013,1,3,7,10.2,1.1,60,no
2013,1,3,8,10.2,0.9,60,no
2013,1,3,8,9.3,2.1,75,no
2013,1,3,8,9.4,3,73,no
2013,1,4,1,8.4,1.3,85,yes
2013,1,4,1,8,1.1,90,yes
2013,1,4,1,8,1.1,90,yes
2013,1,4,1,7.9,2.9,92,yes
2013,1,4,2,7.7,1.4,92,no
2013,1,4,2,7.7,2.4,92,no
2013,1,4,2,7.4,1.5,91,no
2013,1,4,3,6.3,4.5,88,yes
2013,1,4,3,4.8,3.4,88,no
2013,1,4,3,4.2,4.8,83,no
2013,1,4,4,4,5,82,yes
2013,1,4,4,4.3,2.8,78,yes
2013,1,4,4,5.6,3.6,73,yes
2013,1,4,4,5.6,3.6,73,yes
2013,1,4,5,7.1,5,67,no
2013,1,4,5,7.4,3,63,no
2013,1,4,5,7.3,4.2,61,no
2013,1,4,6,7.6,5.4,55,no
2013,1,4,6,7.3,5.5,49,no
2013,1,4,6,6.6,5.4,44,no
2013,1,4,7,4.9,6.3,38,yes
2013,1,4,7,3.2,2.8,39,no
2013,1,4,7,2.2,4,44,yes
2013,1,4,8,1.9,4.1,45,yes
2013,1,4,8,1.9,4.1,45,yes
2013,1,4,8,2,3.8,44,yes
2013,1,4,8,2.2,2.2,43,no
2013,1,4,1,2.4,1.2,49,yes
2013,1,4,1,2.5,4.7,56,yes
2013,1,4,1,1.9,3.5,58,no
2013,1,4,2,1.6,3,59,yes
2013,1,4,2,1.4,3.2,60,no
2013,1,4,2,1.3,3.1,59,no
2013,1,4,3,1.1,2.4,60,yes
2013,1,4,3,1.1,2.4,60,yes
2013,1,4,3,1.1,2.4,60,yes
2013,1,4,3,0.9,2.7,59,no
2013,1,4,3,1.4,3,57,no
2013,1,4,4,2.8,2,52,yes
2013,1,4,4,2.8,2,52,yes
2013,1,4,4,4.3,1.6,47,yes
2013,1,4,4,5.4,0.8,45,yes
2013,1,4,4,5.4,0.8,45,yes
2013,1,4,5,6.3,2.2,42,no
2013,1,4,5,7.9,3,34,no
2013,1,4,5,8.8,3.1,32,no
2013,1,4,6,9.2,3.6,29,yes
2013,1,4,6,8.7,3.8,37,yes
2013,1,4,6,8.7,3.8,37,yes
2013,1,4,6,8.5,3.8,39,yes
2013,1,4,7,7,4.9,40,yes
2013,1,4,7,5.3,4.7,34,yes
2013,1,4,7,4.4,2.8,33,no
2013,1,4,8,2.9,2.8,58,no
2013,1,4,8,2.2,3.1,62,yes
2013,1,4,8,1.9,2.7,57,yes
2013,1,4,1,1.7,0.8,51,no
2013,1,4,1,1.4,1.1,51,no
2013,1,4,1,0.8,0.9,55,yes
2013,1,4,2,0.8,0.6,57,no
2013,1,4,2,0.5,0.4,59,no
2013,1,4,2,0.4,0.9,62,no
2013,1,4,3,0.2,2.2,68,yes
2013,1,4,3,0.1,2,75,yes
2013,1,4,3,1.1,1.8,68,no
2013,1,4,4,2.6,2.2,63,no
2013,1,4,4,4.2,2.8,49,yes
2013,1,4,4,6.5,2.2,33,yes
2013,1,4,5,7.8,3.2,32,yes
2013,1,4,5,9,3.9,32,no
2013,1,4,5,9,3.3,37,no
2013,1,4,6,9.8,3.2,32,yes
2013,1,4,6,10.1,3.4,31,yes
2013,1,4,6,10.1,3.4,31,yes
2013,1,4,6,9,5.3,34,no
2013,1,4,7,7.6,3.6,34,yes
2013,1,4,7,6.2,3.9,38,no
2013,1,4,7,5.1,2.8,40,yes
2013,1,4,7,5.1,2.8,40,yes
2013,1,4,8,4.5,2.2,29,no
2013,1,4,8,4.2,2.3,32,no
2013,1,4,8,3.7,2.2,33,yes
2013,1,4,8,3.7,2.2,33,yes
2013,1,4,1,3.3,2.5,32,no
2013,1,4,1,2.8,1.2,44,yes
2013,1,4,1,2.8,1.2,44,yes
2013,1,4,1,2.6,1.5,41,no
2013,1,4,2,2.3,1.9,52,yes
2013,1,4,2,2.2,1.7,55,yes
2013,1,4,2,2.2,1.7,55,yes
2013,1,4,2,2,1.3,53,no
2013,1,4,3,1.7,2.2,57,no
2013,1,4,3,1.6,1.3,49,no
2013,1,4,3,2.5,1,49,yes
2013,1,4,4,4.5,1,50,no
2013,1,4,4,5.5,2.6,56,yes
2013,1,4,4,6.3,3.2,52,no
2013,1,4,5,8.2,2.3,43,no
2013,1,4,5,9.8,2.8,35,yes
2013,1,4,5,11.4,3.2,37,yes
2013,1,4,6,12.1,3.6,32,yes
2013,1,4,6,12.3,4.2,32,yes
2013,1,4,6,12.3,4.2,32,yes
2013,1,4,6,11.9,4.4,35,yes
2013,1,4,7,10.7,4.1,52,no
2013,1,4,7,8.2,4.2,64,no
2013,1,4,7,6.9,2.8,66,yes
2013,1,4,7,6.9,2.8,66,yes
2013,1,4,8,6.5,2.5,66,no
2013,1,4,8,6,1.1,71,yes
2013,1,4,8,5.2,0.7,75,yes
2013,1,5,1,4.7,1.8,77,no
2013,1,5,1,4.7,1.3,77,yes
2013,1,5,1,4.5,0.3,78,yes
